event_id,campaign_id,ad_id,click_id,utm_source,spend_consumed,timestamp
13941f59-8f03-4650-b827-ef812cb452e5,CMP_PAST_OIL_GAS_US,AD_102,1ce084ff-7138-41da-bc31-2d7eecdfb322,linkedin,18.89,2026-07-29 17:49:38.735296
abb19caf-0772-46ca-a836-4282ed04e726,CMP_PAST_O_M_2026,AD_102,a1ab45e4-e4a4-42c9-92be-d0f606ab7635,linkedin,17.44,2026-07-29 08:49:38.735296
3394406c-58d6-49b7-ad11-4d5611e457f2,CMP_PAST_OIL_GAS_US,AD_102,33062dde-d105-4b28-afc9-d42f2fddbe94,linkedin,11.54,2026-08-01 00:49:38.735296
d26ac993-a65d-4a11-9592-cbb341f13713,CMP_PAST_MIDDLE_EAST,AD_102,75bc16d7-bf75-4853-97de-ebd36ce8de53,linkedin,16.46,2026-08-13 06:49:38.735296
3dca5fec-70e4-4213-a8c0-8cc4d484b7e3,CMP_PAST_MIDDLE_EAST,AD_102,15206234-9c43-4035-8145-fc021c7756a0,linkedin,5.8,2026-08-14 23:49:38.735296
bf6036ea-3368-4526-808c-ceb5da3f5fe8,CMP_LIVE_OTC_2026,AD_102,4b4721cc-d14b-4d8a-8cf8-574ffb3f094b,linkedin,7.75,2026-08-15 15:49:38.735296
53ad6b68-fd52-4e41-867a-d4971d5697e5,CMP_LIVE_OTC_2026,AD_102,5cc73f15-fdf3-431f-a08e-42803e31d9f3,linkedin,15.59,2026-07-05 08:49:38.735296
a7655319-f1ea-4011-a3ad-d010b9e975ea,CMP_PAST_MIDDLE_EAST,AD_102,531b4d12-16fb-4e8f-93cc-57d824ee5415,linkedin,5.61,2026-07-10 13:49:38.735296
eec66b09-5e67-4096-9db5-91e3375985c3,CMP_PAST_O_M_2026,AD_102,c804626a-d63e-4983-a97e-e1dce337a1c5,linkedin,12.28,2026-07-19 18:49:38.735296
daae443c-f076-4050-b6b4-5236c45c0493,CMP_LIVE_OTC_2026,AD_102,f4b9dd86-ce69-49e6-9b21-4f4aed2b25fc,linkedin,6.85,2026-07-02 13:49:38.735296
ce4632e8-d4ab-4eb9-a7c8-a8f86e710481,CMP_PAST_OIL_GAS_US,AD_102,3aa6b06f-063b-4f58-8b01-d826be0dbae0,linkedin,7.71,2026-08-23 10:49:38.735296
9f1e1d44-6b2e-4329-ba94-453c978aa309,CMP_PAST_O_M_2026,AD_102,48379bb3-e691-4745-992c-26f4ccb9ef6c,linkedin,17.34,2026-08-12 17:49:38.735296
1784a16c-1191-4b46-a7d4-2b1ad1064dec,CMP_PAST_O_M_2026,AD_102,0eaffe42-f059-41e8-8262-7f2eee00018c,linkedin,8.19,2026-06-22 19:49:38.735296
52f34cf1-fc26-49ed-85a6-d8274fefd9fc,CMP_PAST_O_M_2026,AD_102,0a7a2b74-25eb-47fb-986f-a3e4638af8ec,linkedin,7.71,2026-09-03 00:49:38.735296
c8a3fcdc-bdd1-4760-929e-29bc541b6d6c,CMP_PAST_MIDDLE_EAST,AD_102,036f811e-1d6a-4119-b51f-265089d5a751,linkedin,15.15,2026-08-25 09:49:38.735296
13facf3d-9d5c-405a-bb10-407b32f3a7bb,CMP_PAST_OIL_GAS_US,AD_102,b0656f88-df61-4a88-b171-4f0e8b8f4ade,linkedin,15.22,2026-07-23 16:49:38.735296
0af86e1f-1f06-4514-adc4-a6cb7c04871c,CMP_PAST_MIDDLE_EAST,AD_102,9544e660-13da-4821-8483-02cb551a61be,linkedin,10.6,2026-06-08 13:49:38.735296
19e2a25f-30f0-403a-bece-d0b9eb966502,CMP_LIVE_OTC_2026,AD_102,f8f74736-efd6-4ff2-81aa-5d78dfb70d42,linkedin,5.43,2026-08-21 06:49:38.735296
40a07ae5-aa61-43c9-b957-58c80014eb47,CMP_PAST_MIDDLE_EAST,AD_102,d6675e66-a72a-46db-a47d-90e395fafced,linkedin,11.81,2026-07-06 18:49:38.735296
d87e31fe-caad-443c-84f2-80b75e1ff44d,CMP_LIVE_GASTECH_2026,AD_102,6847af51-df2b-4f26-917e-a51d8a03b092,linkedin,9.94,2026-07-30 21:49:38.735296
bdaf7244-a77f-473b-bf64-eb95dfd858dd,CMP_PAST_O_M_2026,AD_102,9cca3a40-6034-4ccb-981f-50d5fc0ea018,linkedin,19.26,2026-08-28 20:49:38.735296
07ec0660-fcd3-488b-8da5-d11ac41bb747,CMP_PAST_O_M_2026,AD_102,27aecf4e-6646-4e90-ad1e-d82f3c8ac15c,linkedin,6.94,2026-07-23 17:49:38.735296
e758e557-bbc1-4e82-93db-71aa470956f3,CMP_PAST_OIL_GAS_US,AD_102,ed7ec86c-b2db-4d86-b14a-cccada2ddfc1,linkedin,9.85,2026-08-27 20:49:38.735296
1014afbc-a483-446d-9371-4e04935997b1,CMP_LIVE_GASTECH_2026,AD_102,287937ab-4aed-4865-9ff9-74df161a56fa,linkedin,13.21,2026-08-26 17:49:38.735296
7a36a72a-349a-4da1-a3a1-8a7138a6a9be,CMP_LIVE_GASTECH_2026,AD_102,0910a9e7-249b-4719-9079-3e1022d679e6,linkedin,10.98,2026-06-18 04:49:38.735296
ca9c230d-c5f3-49e1-a54b-d2de1de1c8a4,CMP_PAST_MIDDLE_EAST,AD_102,497e6764-3bd2-4694-a56d-124813efce10,linkedin,6.34,2026-08-12 09:49:38.735296
3988a47c-46b8-48ee-82ab-c3b305286c8e,CMP_PAST_MIDDLE_EAST,AD_102,6bc2a1bd-50f2-4b0d-a996-af527f8e0c72,linkedin,16.69,2026-08-08 11:49:38.735296
e06e9d29-4fa3-4ae5-8743-1a4808fc9cc8,CMP_LIVE_OTC_2026,AD_102,56b36385-4b85-4e0e-b1a3-5cce7bcee516,linkedin,6.81,2026-07-28 20:49:38.735296
77e79305-f349-4da6-a949-6d06862bd2bb,CMP_PAST_OIL_GAS_US,AD_102,a7d2e738-8e17-4f69-8553-8258ab6845d6,linkedin,18.56,2026-07-03 03:49:38.735296
0c6a35c7-4ed6-41d3-9609-a4d075ad9b60,CMP_PAST_OIL_GAS_US,AD_102,55db3a22-7026-4495-b30d-b48a9f097b2d,linkedin,14.98,2026-06-18 12:49:38.735296
4507ab4b-ee18-4163-8d20-fb778f4e0bba,CMP_LIVE_OTC_2026,AD_102,345c867f-a692-4efe-89a9-b53273a0cd5d,linkedin,12.34,2026-07-18 00:49:38.735296
65daaac1-ccd6-4500-863f-af04002d5c1f,CMP_PAST_OIL_GAS_US,AD_102,ceda07dd-6e7e-4a41-bec8-0caec2e0a418,linkedin,13.45,2026-07-16 01:49:38.735296
a227024a-fc7d-4888-bec2-cbacb9f18311,CMP_PAST_MIDDLE_EAST,AD_102,afe8edbd-9226-4e9d-bbb1-c97ed9f03520,linkedin,17.16,2026-07-11 14:49:38.735296
4db0d43d-edea-433b-b3c1-a100410a9bda,CMP_PAST_MIDDLE_EAST,AD_102,ef37aa15-91b6-4c15-aae7-0f8556238afb,linkedin,14.46,2026-06-17 11:49:38.735296
78180c70-7cf9-4718-b1ca-cce1c946dee6,CMP_PAST_O_M_2026,AD_102,e3aaa57b-a675-45cb-adc2-077431047a7f,linkedin,10.13,2026-08-23 15:49:38.735296
052a2dc3-8a94-44be-a825-c225e16b2be1,CMP_LIVE_OTC_2026,AD_102,4c78a565-c3d7-41c5-bf61-1caf3059c3e9,linkedin,14.71,2026-07-05 19:49:38.735296
df04cca3-702c-4fbc-8447-76d1a6b71432,CMP_PAST_O_M_2026,AD_102,b22108b4-e50a-4b28-9fb0-25cffe63ce29,linkedin,14.44,2026-08-15 01:49:38.735296
ebb885a2-0644-4691-b30a-5764b1680e25,CMP_PAST_OIL_GAS_US,AD_102,d62c4515-4faf-427e-848f-8e3cc4229017,linkedin,12.02,2026-06-28 14:49:38.735296
694812f0-917d-4f91-8cb9-05dd60a2f477,CMP_PAST_OIL_GAS_US,AD_102,e054d51e-1b83-4976-ab5f-d73eaaffe0ba,linkedin,7.23,2026-08-24 01:49:38.735296
66d1d4b1-d818-434b-b3e3-ee094cbce683,CMP_PAST_OIL_GAS_US,AD_102,fbd7d087-196a-4720-9bd3-5f07c8d13a40,linkedin,17.62,2026-08-17 19:49:38.735296
29337f54-7b39-4b82-b132-dc189535fbae,CMP_PAST_OIL_GAS_US,AD_102,d5cb11d9-516f-4c49-b5b1-d00ed83280d9,linkedin,13.53,2026-06-29 03:49:38.735296
69cd5449-86b2-4ece-b63b-93bb7b7d2edc,CMP_LIVE_GASTECH_2026,AD_102,b6e9e109-778f-4d28-8916-321a0fa2c225,linkedin,12.7,2026-06-25 14:49:38.735296
efcbce97-7122-4b6c-8a2c-34108f57f15a,CMP_PAST_MIDDLE_EAST,AD_102,10b7f2d0-65e6-4080-8e09-e7fee0c254a4,linkedin,6.42,2026-06-30 03:49:38.735296
61f1febb-5e8a-468a-83b0-385d3e70f088,CMP_PAST_O_M_2026,AD_102,41466bfe-425e-409e-84be-4ee884912931,linkedin,17.19,2026-06-10 17:49:38.735296
7680211b-5a88-4749-9049-8b6ea1c6d3c3,CMP_PAST_O_M_2026,AD_102,be30aa7d-ddb1-4291-b332-1bd674b8a7db,linkedin,6.23,2026-07-20 08:49:38.735296
ae524e20-cb1e-412e-a535-de0a62c8c349,CMP_LIVE_GASTECH_2026,AD_102,9427862d-94e2-47c4-bcd5-6eebc0cffb1c,linkedin,16.11,2026-07-01 16:49:38.735296
028dec5a-c724-4dc4-8bed-26460ae551e9,CMP_LIVE_OTC_2026,AD_102,0f9b4b4c-de8e-4eab-8834-a643987e4228,linkedin,17.64,2026-07-06 11:49:38.735296
a2837734-fb15-4458-993b-301bb547e008,CMP_PAST_MIDDLE_EAST,AD_102,fa236d67-1758-40de-8058-f183dacfea12,linkedin,18.15,2026-08-29 14:49:38.735296
bf2cfa0a-2d76-4faa-ba7c-03089f086e43,CMP_PAST_O_M_2026,AD_102,a333597e-970a-4d29-b79f-9537b211e92f,linkedin,15.86,2026-07-27 06:49:38.735296
e777401c-1052-46a7-ba9f-0aab3144e4fd,CMP_PAST_O_M_2026,AD_102,643148d5-e3d8-45f4-8aff-9a54eafde1ae,linkedin,17.12,2026-06-10 02:49:38.735296
7c9124e1-8375-4bd2-ac9a-5be7fcae394c,CMP_LIVE_OTC_2026,AD_102,079e989e-8182-452f-aa2d-0d622a5c5249,linkedin,7.78,2026-07-22 11:49:38.735296
780c1770-508c-4ac1-8b4e-ee7b764b0ed9,CMP_LIVE_GASTECH_2026,AD_102,f95bf749-a691-4e8b-8a42-bb1d4830e799,linkedin,11.51,2026-06-18 08:49:38.735296
f995c3d3-9fb4-4501-9a01-931dd4cde266,CMP_PAST_MIDDLE_EAST,AD_102,53973946-202b-4e86-a5c8-476141627120,linkedin,6.75,2026-09-01 16:49:38.735296
21513f49-07b6-4cbd-a74e-8ee8077adfac,CMP_PAST_MIDDLE_EAST,AD_102,75b32f9e-5141-4bd4-bdf2-01b34561610b,linkedin,11.9,2026-08-12 20:49:38.735296
28c703b9-59f4-430d-8f44-ca10049b8ffe,CMP_PAST_O_M_2026,AD_102,ee915feb-48f1-4eb5-9d30-cc0df698f40b,linkedin,15.89,2026-07-13 19:49:38.735296
eb639aae-c2c4-4e19-bb72-4b95384cb416,CMP_PAST_O_M_2026,AD_102,cc6eb9de-735c-4ff4-abfe-7946ae0413bf,linkedin,10.41,2026-07-26 21:49:38.735296
62ab6c12-fbee-4a50-9209-46403df6c7db,CMP_PAST_MIDDLE_EAST,AD_102,0b747ffb-a2f9-4273-af9b-0e6d9790515d,linkedin,17.07,2026-06-08 18:49:38.735296
87e12c2b-9296-480c-801c-2ae4541848ba,CMP_LIVE_OTC_2026,AD_102,ac89023c-1f4d-4dbe-9fd7-ae5384015dae,linkedin,5.21,2026-08-23 12:49:38.735296
0da781ca-138e-4441-aa22-3de0b16bc8dc,CMP_LIVE_OTC_2026,AD_102,475a76b3-88c9-44c1-ba9b-b02d3bd3e7c5,linkedin,17.89,2026-08-20 16:49:38.735296
bd93027f-e07f-4e5e-aa1c-9c19074f400f,CMP_LIVE_OTC_2026,AD_102,edb67617-ea0c-4318-ab35-374272999482,linkedin,14.75,2026-08-08 01:49:38.735296
84073265-e881-4e84-a1f5-fe7e65e71946,CMP_PAST_O_M_2026,AD_102,2bc24f77-6dd6-4f48-9896-96b9bf451732,linkedin,7.86,2026-07-09 20:49:38.735296
f8c5c058-6e81-403f-8ec2-b3bf942e81ac,CMP_LIVE_OTC_2026,AD_102,41dfb1c5-7a55-4b5c-bdd4-fe149853eff0,linkedin,12.11,2026-07-27 02:49:38.735296
b2940876-06f3-4ae9-952b-105a55093a28,CMP_LIVE_OTC_2026,AD_102,41d77589-6104-456e-a227-1fd7657cd6a9,linkedin,18.54,2026-09-01 13:49:38.735296
44df44e3-b441-453e-8331-aa3be6e314cb,CMP_PAST_MIDDLE_EAST,AD_102,a0a52419-177e-42c6-a449-13c6dcf3f328,linkedin,12.07,2026-06-06 02:49:38.735296
35f55d83-cdd5-41ce-8170-9ec06d9b7bad,CMP_LIVE_OTC_2026,AD_102,14c17ad6-a435-4643-a4b5-e529d59fce26,linkedin,8.02,2026-07-07 22:49:38.735296
319ae092-40aa-4a6e-8d7a-6d3899c3bfad,CMP_LIVE_GASTECH_2026,AD_102,59699bbb-689e-483b-97a6-7ec312ef1056,linkedin,10.01,2026-06-23 04:49:38.735296
d073bcfa-94fd-495e-866a-ec620c6003d1,CMP_PAST_MIDDLE_EAST,AD_102,0ed2c5c3-ecdc-463e-af42-3964e14884c0,linkedin,19.69,2026-08-20 20:49:38.735296
adeba733-9a81-45aa-bba2-860faa3f9ba1,CMP_PAST_O_M_2026,AD_102,e7c64860-3541-4e90-9142-ac03cf10c00c,linkedin,13.94,2026-07-01 17:49:38.735296
9ec73baa-f22a-4742-8401-34e993888ecc,CMP_LIVE_GASTECH_2026,AD_102,bb6edfec-5ae5-46b9-832b-885cc93b49a0,linkedin,12.31,2026-06-25 07:49:38.735296
94ea8ac1-83af-4da0-9074-2aab9fa396d2,CMP_PAST_O_M_2026,AD_102,b2f3a22a-ce7e-4c1d-8f42-f7e5f8c59c48,linkedin,15.87,2026-07-03 00:49:38.735296
2d21a228-594a-49ea-bbcf-cd9d37e83118,CMP_LIVE_OTC_2026,AD_102,0fd5e6eb-8e14-4716-a7b2-ede2fc6dbd60,linkedin,15.71,2026-06-09 01:49:38.735296
94c83d94-3bdb-4504-affb-cba92379e5a2,CMP_PAST_MIDDLE_EAST,AD_102,ed245eff-9ba1-414d-ac0b-9a3c503e08d1,linkedin,13.65,2026-06-28 16:49:38.735296
af92adee-b962-486c-9fc1-119de1af49f7,CMP_PAST_OIL_GAS_US,AD_102,d0964fd6-83fe-4e87-b487-318112a26f6a,linkedin,18.39,2026-06-25 14:49:38.735296
e4aa4349-1b0c-4917-b391-2ac5e708c1b4,CMP_LIVE_GASTECH_2026,AD_102,c3d4cb53-545a-4649-939c-4300af821b26,linkedin,12.42,2026-07-12 01:49:38.735296
b5f94bbf-2083-4b62-8cc7-2b82ab89d001,CMP_PAST_MIDDLE_EAST,AD_102,ed3bf803-ce89-465a-8264-451a9ba3d5c3,linkedin,15.46,2026-06-13 05:49:38.735296
abca2645-e085-4ff5-b33a-ed324f2e2444,CMP_PAST_OIL_GAS_US,AD_102,4ceffcd7-9d74-4891-9666-cb00bdcb71ce,linkedin,15.89,2026-09-01 11:49:38.735296
074228d4-9d69-4cc1-b35e-a01646a0754f,CMP_PAST_MIDDLE_EAST,AD_102,f6dc68dd-336b-46de-a102-a97001562122,linkedin,8.48,2026-07-05 05:49:38.735296
563c0707-969f-4931-9c2b-7e03bd3120dd,CMP_PAST_OIL_GAS_US,AD_102,8a5a7373-198c-4baf-b4a4-bee9b650dd45,linkedin,18.83,2026-08-05 22:49:38.735296
a257ed31-79dc-4f18-9388-e4a2856f0a40,CMP_LIVE_OTC_2026,AD_102,6ba75e09-acd7-4ccb-80ab-fc497e5da78f,linkedin,18.25,2026-06-11 02:49:38.735296
48156c62-58c2-4b0c-9034-7f01671e2516,CMP_PAST_OIL_GAS_US,AD_102,6450fbef-0f53-4a70-882a-bde98fa529d6,linkedin,16.94,2026-07-16 03:49:38.735296
602eb514-1b99-40cd-8e5b-16dcbe448ce8,CMP_LIVE_OTC_2026,AD_102,d6d1443c-012d-4d65-911f-d186b73d73de,linkedin,9.24,2026-08-13 21:49:38.735296
b4075459-4853-4bb1-b97b-46deb97f2fd1,CMP_PAST_MIDDLE_EAST,AD_102,30ab19da-76b9-42cc-96c6-54adcdfea7eb,linkedin,6.94,2026-08-22 19:49:38.735296
678c2506-0c25-4e0c-82e4-67496e697611,CMP_PAST_O_M_2026,AD_102,7d627614-d31f-4d96-969b-60a33fec89a6,linkedin,12.38,2026-08-09 11:49:38.735296
bc79cfc8-7d8b-45e5-a9e3-03d37ebd8aa7,CMP_PAST_OIL_GAS_US,AD_102,5266153d-3050-401b-8fb0-5f51679744e2,linkedin,8.52,2026-07-12 01:49:38.735296
7744cbf0-125c-4101-a6d3-637ef3ab6071,CMP_LIVE_GASTECH_2026,AD_102,cf4d182f-2b30-4e4f-b15a-f6a37cc5941b,linkedin,10.38,2026-06-24 15:49:38.735296
eb9355d3-ae39-491a-b3c6-f2890918f384,CMP_LIVE_OTC_2026,AD_102,4e817fae-5120-4fa8-9f93-6e204042c5eb,linkedin,7.62,2026-08-01 05:49:38.735296
43c7af06-6599-4360-aa40-78e9e212ba5c,CMP_LIVE_GASTECH_2026,AD_102,db41c6d5-8375-4398-a848-4d387a3038bf,linkedin,10.07,2026-07-01 15:49:38.735296
15d693e8-14f6-44c7-80e9-7e4d05e1f2a4,CMP_LIVE_OTC_2026,AD_102,21d98d92-93cd-42dc-97ed-97a38b514b08,linkedin,6.81,2026-08-19 21:49:38.735296
77f2a72b-ef28-46e7-8a2d-9b0f44b1b92f,CMP_PAST_OIL_GAS_US,AD_102,29fc3933-a45a-48f8-ba0b-5597fca0e161,linkedin,19.9,2026-08-06 01:49:38.735296
139aab1f-b421-445d-a52c-59a52acacfa0,CMP_PAST_O_M_2026,AD_102,ac690698-f410-46b8-8b06-4a5e117c5faa,linkedin,9.01,2026-07-20 15:49:38.735296
16a1f73e-441e-4e14-95ed-8ba4534ba460,CMP_PAST_O_M_2026,AD_102,b5f4794b-1ca1-46de-a02d-1030d6d16173,linkedin,14.06,2026-08-14 18:49:38.735296
e1f7d101-e610-437a-8167-0e57cc8542c2,CMP_LIVE_GASTECH_2026,AD_102,e1860e2a-e2c1-4593-adb4-8dbe5ecb4ece,linkedin,18.9,2026-08-20 18:49:38.735296
eb08003a-bf84-4bb2-863b-3587f172df09,CMP_LIVE_GASTECH_2026,AD_102,55d1cbcf-4504-43a3-8f80-e285f14c2b02,linkedin,19.62,2026-07-09 02:49:38.735296
6d97d0ca-dda5-4d88-9270-53a63aae0116,CMP_LIVE_GASTECH_2026,AD_102,043b3925-a1f4-4b76-96c6-5f8f145436f0,linkedin,17.35,2026-06-16 21:49:38.735296
3298d479-f8c9-4e35-869e-4d232d35f3ca,CMP_LIVE_GASTECH_2026,AD_102,f53bda19-c26b-4c6a-bdf5-29d909106c8b,linkedin,7.51,2026-08-29 00:49:38.735296
23280c76-0e28-4955-8cbb-1be0aa423387,CMP_PAST_OIL_GAS_US,AD_102,684e9a9c-481e-4cac-ba12-6d870c8603de,linkedin,7.36,2026-08-19 10:49:38.735296
18ace4a4-9838-4804-9a6f-81cc44af5e1e,CMP_PAST_MIDDLE_EAST,AD_102,83015436-fde4-4e94-8a5f-a750e200a8c2,linkedin,16.43,2026-07-27 18:49:38.735296
79b34719-c1db-474f-9d95-58400c7dc351,CMP_LIVE_GASTECH_2026,AD_102,d026ab89-faff-4181-a6ff-efb833913ff4,linkedin,7.31,2026-07-01 17:49:38.735296
fe0490eb-cf1c-4190-975b-2b9d6cfb16af,CMP_LIVE_OTC_2026,AD_102,bd918235-1eef-41b9-b726-9d353c87d845,linkedin,6.84,2026-07-19 06:49:38.735296
9916ab1b-3795-4661-8df4-f13305e8363b,CMP_PAST_MIDDLE_EAST,AD_102,bcce4462-fe72-4874-9184-db14005d23d7,linkedin,16.54,2026-08-09 02:49:38.735296
